x,y,interannual_variability,water_stress,pop_density_log,population_density_km2,cropland_percent,irrigated_percent,landcover_diversity,grazing_intensity_log,livestock_density_km2,soc_0_30cm_kg_m2,soc_0_30cm_t_ha,governance_perc_rank,road_density_log,shdi_2022,mean_annual_precipitation,aridity_index
-6.25,41.75,2.27080583572388,4.10164165496826,2.11760327400114,7.31119394302368,13.360159099102,1.06681641191244,0.70326566696167,4.29584575595697,72.3942618370056,4.32809782028198,43.2809782028198,74.0227508544922,6.00551801238539,0.912000000476837,830.777770996094,0.62889963388443
-5.75,41.75,2.27080583572388,4.10164165496826,3.53044634620625,33.1392021179199,77.6787400245667,13.1716534495354,0.556691646575928,4.8240807402765,123.471993684769,3.47586750984192,34.7586750984192,74.0227508544922,6.24076079643625,0.912000000476837,650.777770996094,0.481312841176987
-5.25,41.75,2.5200879573822,4.02348756790161,2.47996331964093,10.9408264160156,93.9411699771881,11.861477047205,0.327285081148148,4.61549586830871,100.037917613983,3.25177764892578,32.5177764892578,74.0227508544922,6.16775100728954,0.912000000476837,493.555541992188,0.363558292388916
-4.75,41.75,2.29540729522705,3.9952290058136,5.39503667325032,219.31022644043,80.6571125984192,8.27260389924049,0.484836548566818,3.89289144493515,48.0525143146515,3.36371827125549,33.6371827125549,74.0227508544922,6.65649663527805,0.912000000476837,437.111114501953,0.319647252559662
-4.25,41.75,2.29540729522705,3.9952290058136,2.76440318468386,14.8695659637451,89.9135828018188,7.45061710476875,0.33789449930191,3.47171665901197,31.1919576525688,3.43793368339539,34.3793368339539,74.0227508544922,6.17309101527687,0.912000000476837,408.777770996094,0.305240303277969
-3.75,41.75,2.24116683006287,4.58195161819458,3.23348071894073,24.3678016662598,83.1587076187134,6.63885027170181,0.512618005275726,3.69267732949403,39.1522038578987,3.4889497756958,34.889497756958,74.0227508544922,6.14694784777424,0.912000000476837,400.888885498047,0.308771580457687
-3.25,41.75,2.24116683006287,4.58195161819458,2.34774133950633,9.46191310882568,47.5246906280518,3.14814820885658,0.584527790546417,3.73210855812752,40.7670837044716,3.80852675437927,38.0852675437927,74.0227508544922,5.87360070336188,0.912000000476837,432.888885498047,0.351360827684402
-2.75,41.75,2.24116683006287,4.58195161819458,3.02820259520961,19.6600646972656,18.589523434639,0.943014491349459,0.499499469995499,3.39283539697115,28.7501863837242,4.26095771789551,42.6095771789551,74.0227508544922,5.85242747775211,0.912000000476837,500.777770996094,0.410843074321747
-2.25,41.75,2.24116683006287,4.58195161819458,2.15031877396983,7.58759546279907,59.9141895771027,0.530896987766027,0.573716580867767,3.59039428464281,35.2483652830124,3.89109802246094,38.9109802246094,74.0227508544922,5.95598781138925,0.912000000476837,501.222229003906,0.387090891599655
-1.75,41.75,1.94049727916718,3.5517680644989,3.17971827500328,23.0399799346924,37.4378442764282,3.56712676584721,0.799116373062134,4.14621778466368,62.1945323944092,3.96330046653748,39.6330046653748,74.0227508544922,5.5206457663806,0.915000021457672,464.222229003906,0.320670276880264
-1.25,41.75,1.94049727916718,3.5517680644989,4.86199852557764,128.282318115234,76.9380390644073,28.7857741117477,0.711588263511658,4.34929775882244,76.4240734577179,3.52769446372986,35.2769446372986,74.0227508544922,6.03019869464648,0.915000021457672,374,0.242744028568268
-0.75,41.75,1.72057020664215,3.63756990432739,5.536756188346,252.853210449219,60.3168249130249,18.3856219053268,0.765127599239349,3.97738399907114,52.3772165775299,3.62319207191467,36.2319207191467,74.0227508544922,6.35136397735034,0.915000021457672,399,0.242638364434242
-0.25,41.75,1.63957631587982,3.544997215271,2.23018678500554,8.30160331726074,78.0630230903625,42.292246222496,0.655424296855927,4.138681807693,61.7200897932053,3.63256621360779,36.3256621360779,74.0227508544922,5.42967216726055,0.915000021457672,435.777770996094,0.262190878391266
0.25,41.75,1.63957631587982,3.544997215271,3.96421263794434,51.6787757873535,89.6612584590912,52.3965835571289,0.624408423900604,4.36477683975974,77.6318504810333,3.88870429992676,38.8870429992676,74.0227508544922,5.90818203245963,0.915000021457672,429.333343505859,0.28461429476738
0.75,41.75,1.63957631587982,3.544997215271,4.78805857327353,119.06803894043,76.3464272022247,39.4371449947357,0.7513307929039,4.22554305076452,67.4116444587708,4.18533897399902,41.8533897399902,74.0227508544922,6.27500142051297,0.921999990940094,471,0.348327070474625
1.25,41.75,1.63957631587982,3.544997215271,3.6498031854841,37.4670944213867,81.6512048244476,4.81756329536438,0.455793648958206,3.60350488270715,35.7267320156097,4.24540376663208,42.4540376663208,74.0227508544922,6.09693749083274,0.921999990940094,611.111083984375,0.458360403776169
1.75,41.75,1.84208619594574,2.97297930717468,5.47041616629014,236.559036254883,32.5470089912415,0.160558253992349,0.66970819234848,3.61310518726329,36.0810177326202,4.95876264572144,49.5876264572144,74.0227508544922,6.94066740090391,0.921999990940094,666.555541992188,0.509983777999878
2.25,41.75,1.82037937641144,4.5440821647644,6.45855121405559,637.135864257812,25.2696603536606,0.696099316701293,0.561677694320679,4.13547113681798,61.5190391540527,5.48550415039062,54.8550415039062,74.0227508544922,7.58516055096585,0.921999990940094,743.333312988281,0.563286066055298
2.75,41.75,1.82037937641144,4.5440821647644,5.96758230363539,389.560272216797,23.1072872877121,3.16228307783604,0.540729939937592,3.89298691471206,48.0571975708008,5.32733249664307,53.2733249664307,74.0227508544922,7.13610536990267,0.921999990940094,749.75,0.575937688350677
3.25,41.75,NA,NA,6.06327884356511,428.782318115234,40.6451612710953,11.3763444125652,0.642955303192139,NA,NA,4.34702110290527,43.4702110290527,NA,NA,NA,566.333312988281,NA
3.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.75,41.75,1.3314106464386,0.98031085729599,4.8236770277972,123.421752929688,5.53085431456566,0,0.653102457523346,NA,NA,6.04325675964355,60.4325675964355,79.9921722412109,6.44192641934006,0.864000022411346,633.625,0.52797144651413
9.25,41.75,1.3314106464386,0.98031085729599,3.10456731398574,21.2995681762695,3.46629656851292,0.0244967959588394,0.601521551609039,2.90291223874935,17.2271499633789,6.2452597618103,62.452597618103,79.9921722412109,6.14575579409902,0.864000022411346,653.333312988281,0.539987862110138
9.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.75,41.75,NA,NA,1.77403075780538,4.89456510543823,100,0,0,NA,NA,4.29749250411987,42.9749250411987,NA,NA,NA,562,NA
12.25,41.75,2.12012481689453,4.37364387512207,7.35521716003808,1563.33666992188,54.1551232337952,0,0.539836585521698,NA,NA,4.4972825050354,44.972825050354,NA,7.98882038808256,0.929000020027161,653.666687011719,0.451514065265656
12.75,41.75,2.18343734741211,3.90889167785645,6.92111624498009,1012.45062255859,57.6116681098938,0,0.720732986927032,3.81825282673795,44.5245994329453,5.35483026504517,53.5483026504517,70.4018936157227,7.63662314416586,0.929000020027161,839.666687011719,0.634091556072235
13.25,41.75,2.18343734741211,3.90889167785645,5.07622040177044,159.167541503906,35.7237726449966,0.685629574581981,0.640324771404266,3.71285047391531,39.9704253673553,6.21589803695679,62.1589803695679,70.4018936157227,6.49038570018215,0.929000020027161,944.111083984375,0.778093278408051
13.75,41.75,2.18343734741211,3.90889167785645,4.31458809956947,73.7828140258789,23.0928599834442,2.6036674156785,0.698962509632111,3.38320275934706,28.4649894237518,6.43613338470459,64.3613338470459,70.4018936157227,6.24145290462391,0.929000020027161,861.444458007812,0.763425052165985
14.25,41.75,1.99351048469543,4.04724788665771,3.77594748570034,42.6388359069824,24.0814566612244,0.046352090430446,0.636103928089142,3.5980563852511,35.5271706581116,5.82184219360352,58.2184219360352,70.4018936157227,6.38216192673236,0.884999990463257,706.444458007812,0.613689422607422
14.75,41.75,2.01312732696533,4.17424631118774,4.31748943596382,74.0000991821289,77.7090847492218,0,0.373210936784744,3.49758605133895,32.0356093645096,4.05150508880615,40.5150508880615,70.4018936157227,6.878132155214,0.884999990463257,524.888916015625,0.422569781541824
15.25,41.75,2.70521116256714,5,4.4734778344099,86.6610641479492,78.1076967716217,0,0.42387580871582,3.10527972633754,21.3154603242874,3.76726055145264,37.6726055145264,70.4018936157227,6.85706759116557,0.869000017642975,431,0.323644250631332
15.75,41.75,2.01312732696533,4.17424631118774,4.53154452172772,91.9019393920898,50.0815212726593,0,0.72446596622467,3.72524661719006,40.4814615249634,6.12206554412842,61.2206554412842,70.4018936157227,6.78623495984095,0.869000017642975,322.666656494141,0.236989989876747
16.25,41.75,NA,NA,4.5860420229622,97.1053619384766,15.024776756763501,0,0.614518105983734,NA,NA,6.77500677108765,67.7500677108765,NA,NA,NA,301,NA
16.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.25,41.75,NA,NA,4.26978462373701,70.506233215332,40.7533556222916,0.400721281766891,0.592039525508881,NA,NA,5.78829669952393,57.8829669952393,NA,NA,NA,1402.75,NA
19.75,41.75,1.70871591567993,4.4094820022583,4.44896368856397,84.5382537841797,25.7834225893021,0.3260683035478,0.635344386100769,4.32446096947389,74.5247917175293,6.33860349655151,63.3860349655151,52.2665328979492,7.16729498271041,0.763999998569489,1306.88891601562,1.06151854991913
20.25,41.75,1.41770350933075,1.22690391540527,3.60928967094405,35.9398040771484,25.8672833442688,0.280864187516272,0.657345354557037,4.41369008390949,81.5736055374146,6.91861009597778,69.1861009597778,52.2665328979492,7.03482051375365,0.749000012874603,1076.66662597656,0.999051570892334
20.75,41.75,1.77786862850189,2.99595499038696,4.67037579433455,105.737846374512,9.42357927560806,0.0963810482062399,0.563664972782135,4.12632394115604,60.9497728347778,7.18860149383545,71.8860149383545,51.2410659790039,5.78195848846606,0.748000025749207,965.111083984375,0.928164720535278
21.25,41.75,1.77786862850189,2.99595499038696,5.26274292125702,192.010177612305,11.7394663393497,0.234604114666581,0.495492160320282,3.74778483790362,41.4269951581955,5.5189471244812,55.189471244812,51.2410659790039,5.47601468958311,0.762000024318695,697.111083984375,0.609736800193787
21.75,41.75,1.77786862850189,2.99595499038696,4.30133334132072,72.7981262207031,47.5281774997711,0.268642883747816,0.662653505802155,3.82650404969898,44.9017870426178,4.07874822616577,40.7874822616577,51.2410659790039,5.4105586808783,0.760999977588654,477.777770996094,0.402376770973206
22.25,41.75,1.77786862850189,2.99595499038696,4.09654886974006,59.1324043273926,48.1719553470612,3.04107312113047,0.70438027381897,3.93061140137458,49.938111782074,3.96865582466125,39.6865582466125,51.2410659790039,4.87728908242736,0.742999970912933,473.333343505859,0.387798517942429
22.75,41.75,1.77786862850189,2.99595499038696,3.80976351834985,44.139762878418,16.3023963570595,0.656306091696024,0.538933634757996,3.73815716758554,41.0204820632935,4.27083158493042,42.7083158493042,51.2410659790039,5.10027805127614,0.742999970912933,541.444458007812,0.459204077720642
23.25,41.75,1.69436228275299,4.04638004302979,3.57954174141412,34.857105255127,13.0147561430931,0.237698340788484,0.570615291595459,3.30940813591094,26.368921995163,4.71715927124023,47.1715927124023,56.3976440429688,5.9514570560202404,0.856000006198883,570.888916015625,0.522139310836792
23.75,41.75,1.88576722145081,3.43580651283264,3.79679168117292,43.5579986572266,9.8209872841835,0.941358041018248,0.390525549650192,3.19620759625074,23.4396691322327,4.58941888809204,45.8941888809204,56.3976440429688,5.59082071421154,0.856000006198883,607.555541992188,0.570795357227325
24.25,41.75,1.48467886447906,4.12858247756958,3.2772053344596,25.5016059875488,1.54089545831084,0.126562255900353,0.156256347894669,3.01480096151619,19.3850331306458,4.98726367950439,49.8726367950439,56.3976440429688,5.52030283787844,0.772000014781952,657.666687011719,0.579736471176147
24.75,41.75,1.48467886447906,4.12858247756958,3.6449842353563,37.282169342041,3.46030369400978,0.382763310335577,0.171470776200294,2.95158090469802,18.136182308197,5.26632070541382,52.6632070541382,56.3976440429688,5.57043916888093,0.772000014781952,679.222229003906,0.567395389080048
25.25,41.75,1.94278621673584,3.77021074295044,4.10364741877033,59.5607757568359,33.0967128276825,0.66589186899364,0.54399436712265,3.57503893435081,34.6960105895996,4.12928533554077,41.2928533554077,56.3976440429688,5.51710035017219,0.772000014781952,605.888916015625,0.499536871910095
25.75,41.75,1.49264323711395,1.37143564224243,4.00866078923844,54.0730667114258,48.1117933988571,1.01913213729858,0.554969608783722,3.98645148612388,52.8634147644043,4.12027788162231,41.2027788162231,56.3976440429688,5.61123667923971,0.772000014781952,587,0.473898142576218
26.25,41.75,1.49264323711395,1.37143564224243,3.68139271610433,38.7016487121582,60.5956375598907,12.9416137933731,0.688104927539825,3.84696013623218,45.8504276275635,3.95375394821167,39.5375394821167,56.3976440429688,6.15644711416173,0.772000014781952,587,0.463985413312912
26.75,41.75,1.71779298782349,1.70954775810242,4.29532797927847,72.3562698364258,86.7981195449829,12.6694738864899,0.432031810283661,3.96730726767351,51.8420495986938,3.99071574211121,39.9071574211121,31.9290428161621,6.51674648285997,0.857999980449677,597.111083984375,0.45957487821579
27.25,41.75,1.85302495956421,2.08924579620361,3.98038801464901,52.5378036499023,73.9401817321777,4.23305071890354,0.456162422895432,4.2949928851015,72.3316926956177,4.42309617996216,44.2309617996216,31.9290428161621,6.46402266538326,0.857999980449677,606,0.464619427919388
27.75,41.75,1.14915716648102,0,3.17923124259822,23.0282745361328,26.125705242157,4.0401216596365,0.447144895792007,3.31372136198331,26.4872252941132,5.41855764389038,54.1855764389038,31.9290428161621,6.19543896671437,0.857999980449677,612.333312988281,0.480690568685532
28.25,41.75,NA,NA,3.80080540807715,43.7372016906738,3.37148793041706,0.228928192518651,0.160093873739243,NA,NA,5.5200662612915,55.200662612915,NA,NA,NA,611.25,NA
28.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.75,41.75,NA,NA,5.80388038778382,330.583740234375,0,0,0.274481296539307,NA,NA,6.81761693954468,68.1761693954468,NA,NA,NA,1046,NA
32.25,41.75,NA,NA,4.67975078007233,106.743217468262,23.73968064785,3.07395048439503,0.620187222957611,3.30788066176776,26.3271485865116,6.6041955947876,66.041955947876,NA,6.60597865653382,NA,854,NA
32.75,41.75,1.02892374992371,1.59041845798492,3.56979786337368,34.5094146728516,5.26129007339478,0.354893086478114,0.32774955034256,2.51813183169811,11.4053996279836,6.48356294631958,64.8356294631958,31.9290428161621,6.23892752305581,0.82700002193450906,743.375,0.623117566108704
33.25,41.75,1.02892374992371,1.59041845798492,2.66086998256886,13.3087320327759,5.00325746834278,0.211726385168731,0.306550234556198,2.36123863378978,9.60407789051533,6.39096403121948,63.9096403121948,31.9290428161621,6.46618098396854,0.82700002193450906,699.888916015625,0.602225124835968
33.75,41.75,1.02892374992371,1.59041845798492,3.35227962680333,27.5677833557129,14.3646225333214,1.03407306596637,0.466896831989288,2.95160344285857,18.1366136074066,6.37458086013794,63.7458086013794,31.9290428161621,6.37278762141682,0.82700002193450906,688.777770996094,0.586056172847748
34.25,41.75,1.02892374992371,1.59041845798492,3.06371412082249,20.4069175720215,10.2531477808952,1.44655769690871,0.432079046964645,2.81660041177213,15.7199131250381,6.21341323852539,62.1341323852539,31.9290428161621,6.506926015169,0.82700002193450906,718.444458007812,0.595322847366333
34.75,41.75,1.02892374992371,1.59041845798492,3.51510509750012,32.6194610595703,11.0686644911766,2.42832936346531,0.478484869003296,3.02383169234656,19.569958627224,6.05375623703003,60.5375623703003,31.9290428161621,6.71652863759937,0.82700002193450906,695.222229003906,0.579558074474335
35.25,41.75,NA,NA,3.63894788217937,37.0517807006836,29.6168565750122,7.38804787397385,0.622416496276855,3.33497115870756,27.0775734186172,5.54479503631592,55.4479503631592,31.9290428161621,7.10438609793702,NA,663.714294433594,NA
35.75,41.75,NA,NA,4.34382791345216,76.0017318725586,74.25457239151,41.6268795728683,0.653992652893066,NA,NA,5.3346152305603,53.346152305603,NA,6.49857928403264,NA,716.200012207031,NA
36.25,41.75,NA,NA,4.470934984783,86.4384384155273,48.0667471885681,38.8278394937515,0.696043372154236,NA,NA,5.81945848464966,58.1945848464966,NA,NA,NA,742,NA
36.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39.25,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39.75,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-9.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-9.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-8.75,41.25,NA,NA,7.21730478316836,1361.81103515625,23.5026970505714,15.2568832039833,0.682663798332214,4.76587627480973,116.433976650238,6.20079326629639,62.0079326629639,NA,8.17811529739135,NA,1323.5,NA
-8.25,41.25,2.44741892814636,2.24281001091003,5.96284618233824,387.714904785156,16.6349843144417,0.881922151893377,0.659182131290436,3.89499241786844,48.1556806564331,6.26138305664062,62.6138305664062,78.6764907836914,7.43653281231822,0.861999988555908,1347.44445800781,1.12358856201172
-7.75,41.25,2.44741892814636,2.24281001091003,4.39105141659792,79.7252502441406,12.9024252295494,0.676787411794066,0.544165670871735,3.33898522010464,27.190505027771,5.53038740158081,55.3038740158081,78.6764907836914,6.41735869393376,0.861999988555908,1272,1.04160809516907
-7.25,41.25,2.44741892814636,2.24281001091003,3.28450827945527,25.6958541870117,22.0856413245201,0.121366779785603,0.553973972797394,3.23966442047144,24.5251545906067,4.32761478424072,43.2761478424072,78.6764907836914,6.14037041345408,0.861999988555908,1179.22216796875,0.915374934673309
-6.75,41.25,2.44741892814636,2.24281001091003,2.49883974729083,11.1683673858643,17.2271400690079,0.140770163852721,0.716979086399078,4.25402151388783,69.3879098892212,4.23172998428345,42.3172998428345,78.6764907836914,5.89769959768574,0.861999988555908,1052.22216796875,0.781347692012787
-6.25,41.25,2.48152995109558,0.794604301452637,2.20103972302791,8.03440189361572,20.7816183567047,0.254598679021001,0.658860146999359,4.8189694577807,122.837405323982,3.99746036529541,39.9746036529541,74.0227508544922,5.91271129728718,0.912000000476837,985.666687011719,0.700295865535736
-5.75,41.25,2.48152995109558,0.794604301452637,3.27576761516812,25.4635314941406,71.1131691932678,7.77211636304855,0.541231870651245,4.60191186934745,98.6746985912323,3.68776750564575,36.8776750564575,74.0227508544922,6.38289650963265,0.912000000476837,655.777770996094,0.476814568042755
-5.25,41.25,2.5200879573822,4.02348756790161,2.76808793533476,14.9281492233276,94.9350655078888,16.2368580698967,0.381436467170715,4.10356821313799,59.5559791922569,2.98747420310974,29.8747420310974,74.0227508544922,6.19915911380038,0.912000000476837,440.555541992188,0.324707359075546
-4.75,41.25,2.42713403701782,5,3.51976689633811,32.776554107666,79.0279746055603,11.6161301732063,0.540519654750824,3.92479930897583,49.6429134607315,2.98189187049866,29.8189187049866,74.0227508544922,6.38599885423517,0.912000000476837,400.111114501953,0.295554488897324
-4.25,41.25,2.24116683006287,4.58195161819458,3.02933149974369,19.6834011077881,61.1820995807648,7.53395035862923,0.56528514623642,4.09341916147776,58.9445016384125,3.13109612464905,31.3109612464905,74.0227508544922,6.25925207672356,0.912000000476837,411.333343505859,0.318195879459381
-3.75,41.25,2.24116683006287,4.58195161819458,2.33207511721197,9.29929161071777,39.2287731170654,0.951674673706293,0.610336184501648,4.18266005882849,64.5399616956711,4.00543928146362,40.0543928146362,74.0227508544922,6.26039442989322,0.912000000476837,499.444458007812,0.381754040718079
-3.25,41.25,2.62819933891296,5,1.58159653287395,3.862713098526,25.7679343223572,0.751693639904261,0.611024141311646,3.78283100157556,42.9402607679367,4.5103588104248,45.103588104248,74.0227508544922,5.89026313904916,0.875999987125397,523.111083984375,0.374839782714844
-2.75,41.25,2.62819933891296,5,1.98133874960648,6.25244569778442,44.0447479486465,1.83262247592211,0.684804379940033,3.54934510755613,33.7905259728432,3.75012230873108,37.5012230873108,74.0227508544922,5.77576090229287,0.875999987125397,465.444458007812,0.341577708721161
-2.25,41.25,2.03640699386597,4.97296810150146,1.48867775132264,3.43123245239258,55.6976079940796,0.8307084441185,0.606120645999908,3.3410793064002,27.2496002316475,3.75679564476013,37.5679564476013,74.0227508544922,5.66225960184701,0.912000000476837,479.111114501953,0.339811056852341
-1.75,41.25,2.03640699386597,4.97296810150146,2.97426692207693,18.575267791748,36.9247883558273,1.74727849662304,0.819062888622284,3.67340780152231,38.3858967423439,3.67807245254517,36.7807245254517,74.0227508544922,5.2726641219526,0.915000021457672,428,0.296898782253265
-1.25,41.25,2.02153444290161,0.925228595733643,2.74814445285458,14.6136331558228,51.4307737350464,2.05278601497412,0.766938626766205,3.73583073460675,40.9228378534317,3.7417266368866,37.417266368866,74.0227508544922,5.67875613227128,0.915000021457672,410.222229003906,0.269676983356476
-0.75,41.25,1.89794504642487,2.51958560943604,3.16789946151812,22.7575283050537,70.2296435832977,3.76566462218761,0.567001461982727,3.82513090083994,44.8388003110886,3.361323595047,33.61323595047,74.0227508544922,5.80378779547239,0.915000021457672,376.888885498047,0.241849482059479
-0.25,41.25,1.89794504642487,2.51958560943604,2.97160638581609,18.5232563018799,79.4613718986511,9.56859812140465,0.593329131603241,3.96815449130052,51.8868376016617,3.45039224624634,34.5039224624634,74.0227508544922,5.29181087836597,0.915000021457672,377.333343505859,0.239423036575317
0.25,41.25,1.63632166385651,0.491274446249008,3.00375786258799,19.1611576080322,54.9620985984802,2.61163134127855,0.692009925842285,3.47697186926112,31.3615784645081,3.88307285308838,38.8307285308838,74.0227508544922,5.51374057980497,0.915000021457672,415.777770996094,0.27568644285202
0.75,41.25,1.63632166385651,0.491274446249008,3.67556624206143,38.4710006713867,38.950389623642,0.165268639102578,0.633992493152618,3.36515218989471,27.93790102005,4.36792707443237,43.6792707443237,74.0227508544922,6.45865173297142,0.921999990940094,518.555541992188,0.354171365499496
1.25,41.25,1.96293663978577,5,5.92115893997085,371.843566894531,42.657533288002,0.140900199767202,0.717695355415344,3.18002384865474,23.047327041626,4.4416298866272,44.416298866272,74.0227508544922,7.25052452485247,0.921999990940094,572.666687011719,0.428213536739349
1.75,41.25,1.96293663978577,5,6.31941923224042,554.250427246094,34.9380344152451,0.0936381169594824,0.694845139980316,NA,NA,4.59115743637085,45.9115743637085,74.0227508544922,7.70245906982922,0.921999990940094,633.666687011719,0.465353786945343
2.25,41.25,NA,NA,8.98513463722882,7982.51953125,9.96125265955925,1.27542782574892,0.579559803009033,NA,NA,4.56497430801392,45.6497430801392,NA,NA,NA,623,NA
2.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.25,41.25,NA,NA,0,0,2.68907565623522,0,0.586578249931335,NA,NA,5.33696842193604,53.3696842193604,NA,NA,NA,500,NA
8.75,41.25,NA,NA,2.68019935871697,13.5880012512207,4.76190485060215,0,0.574552476406097,NA,NA,5.26015615463257,52.6015615463257,NA,NA,NA,536.5,NA
9.25,41.25,NA,NA,3.77648494468069,42.662296295166,15.6546488404274,0,0.71169525384903,3.4858121659198,31.6489326953888,5.18742609024048,51.8742609024048,NA,6.91691141449848,NA,504.125,NA
9.75,41.25,NA,NA,3.94040641262106,50.4395027160645,3.9473682641983,0,0.575133323669434,NA,NA,5.25969314575195,52.5969314575195,NA,NA,NA,494,NA
10.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.75,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.25,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
